T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      1.0000000     -1.9958592    0.033058174     0.21527465   0.0040910484     0.99862676
      1.0000000     -1.9958650    0.033011775     0.21356540   0.0040853051     0.99862869
      1.0000000     -1.9958708    0.032965506     0.21186096   0.0040795778     0.99863062
      1.0000000     -1.9958766    0.032919367     0.21016129   0.0040738666     0.99863254
      1.0000000     -1.9958824    0.032873356     0.20846639   0.0040681714     0.99863445
      1.0000000     -1.9958881    0.032827474     0.20677622   0.0040624921     0.99863636
      1.0000000     -1.9958939    0.032781720     0.20509078   0.0040568286     0.99863827
      1.0000000     -1.9958996    0.032736094     0.20341004   0.0040511808     0.99864017
      1.0000000     -1.9959053    0.032690594     0.20173398   0.0040455488     0.99864206
      1.0000000     -1.9959110    0.032645220     0.20006259   0.0040399324     0.99864395
      1.0000000     -1.9959167    0.032599972     0.19839583   0.0040343316     0.99864583
      1.0000000     -1.9959223    0.032554850     0.19673370   0.0040287463     0.99864771
      1.0000000     -1.9959280    0.032509852     0.19507618   0.0040231764     0.99864958
      1.0000000     -1.9959336    0.032464978     0.19342324   0.0040176219     0.99865145
      1.0000000     -1.9958840    0.032860410     0.19180249   0.0040395575     0.99863950
      1.0000000     -1.9958897    0.032815179     0.19015862   0.0040339959     0.99864138
      1.0000000     -1.9958953    0.032770072     0.18851928   0.0040284496     0.99864325
      1.0000000     -1.9959010    0.032725089     0.18688446   0.0040229185     0.99864512
      1.0000000     -1.9959066    0.032680229     0.18525412   0.0040174026     0.99864698
      1.0000000     -1.9959122    0.032635492     0.18362826   0.0040119018     0.99864883
      1.0000000     -1.9959178    0.032590877     0.18200685   0.0040064160     0.99865068
      1.0000000     -1.9959234    0.032546384     0.18038988   0.0040009452     0.99865253
      1.0000000     -1.9959290    0.032502013     0.17877732   0.0039954894     0.99865437
      1.0000000     -1.9959345    0.032457762     0.17716917   0.0039900484     0.99865621
      1.0000000     -1.9959401    0.032413631     0.17556540   0.0039846222     0.99865804
      1.0000000     -1.9959456    0.032369621     0.17396599   0.0039792107     0.99865986
      1.0000000     -1.9959239    0.032542238     0.17237772   0.0039873279     0.99865489
      1.0000000     -1.9959294    0.032498173     0.17078697   0.0039819275     0.99865672
      1.0000000     -1.9959350    0.032454227     0.16920054   0.0039765417     0.99865854
      1.0000000     -1.9959405    0.032410400     0.16761840   0.0039711705     0.99866035
      1.0000000     -1.9958919    0.032797359     0.16606757   0.0040736297     0.99863514
      1.0000000     -1.9958974    0.032753189     0.16449393   0.0040681422     0.99863698
      1.0000000     -1.9959030    0.032709138     0.16292453   0.0040626696     0.99863881
      1.0000000     -1.9959085    0.032665205     0.16135935   0.0040572116     0.99864065
      1.0000000     -1.9959140    0.032621390     0.15979839   0.0040517683     0.99864247
      1.0000000     -1.9959195    0.032577692     0.15824161   0.0040463395     0.99864430
      1.0000000     -1.9959249    0.032534112     0.15668901   0.0040409253     0.99864611
      1.0000000     -1.9959304    0.032490647     0.15514056   0.0040355256     0.99864793
      1.0000000     -1.9959358    0.032447299     0.15359626   0.0040301403     0.99864973
      1.0000000     -1.9959413    0.032404066     0.15205607   0.0040247693     0.99865154
      1.0000000     -1.9959467    0.032360949     0.15052000   0.0040194126     0.99865333
      1.0000000     -1.9959521    0.032317946     0.14898802   0.0040140702     0.99865513
      1.0000000     -1.9959574    0.032275057     0.14746011   0.0040087419     0.99865691
      1.0000000     -1.9959628    0.032232281     0.14593625   0.0040034278     0.99865870
      1.0000000     -1.9959682    0.032189619     0.14441645   0.0039981278     0.99866048
      1.0000000     -1.9959735    0.032147070     0.14290066   0.0039928417     0.99866225
      1.0000000     -1.9959788    0.032104633     0.14138889   0.0039875696     0.99866402
      1.0000000     -1.9959841    0.032062308     0.13988111   0.0039823115     0.99866579
      1.0000000     -1.9959894    0.032020095     0.13837731   0.0039770671     0.99866755
      1.0000000     -1.9959947    0.031977992     0.13687747   0.0039718366     0.99866930
      1.0000000     -1.9960000    0.031936000     0.13538158   0.0039666198     0.99867105
      1.0000000     -1.9960053    0.031894118     0.13388962   0.0039614167     0.99867280
      1.0000000     -1.9960105    0.031852346     0.13240157   0.0039562272     0.99867454
      1.0000000     -1.9960157    0.031810683     0.13091743   0.0039510513     0.99867628
      1.0000000     -1.9960209    0.031769129     0.12943717   0.0039458890     0.99867801
      1.0000000     -1.9960261    0.031727684     0.12796078   0.0039407401     0.99867974
      1.0000000     -1.9960313    0.031686346     0.12648825   0.0039356046     0.99868146
      1.0000000     -1.9960365    0.031645116     0.12501956   0.0039304825     0.99868318
      1.0000000     -1.9960417    0.031603993     0.12355469   0.0039253737     0.99868490
      1.0000000     -1.9960468    0.031562977     0.12209363   0.0039202781     0.99868661
      1.0000000     -1.9960519    0.031522067     0.12063636   0.0039151958     0.99868831
      1.0000000     -1.9960571    0.031481263     0.11918288   0.0039101267     0.99869001
      1.0000000     -1.9960104    0.031853430     0.11777202   0.0039308411     0.99867876
      1.0000000     -1.9960155    0.031812304     0.11891332   0.0039257649     0.99868047
      1.0000000     -1.9960207    0.031771285     0.12005168   0.0039207019     0.99868217
      1.0000000     -1.9960258    0.031730372     0.12118710   0.0039156519     0.99868387
      1.0000000     -1.9960309    0.031689563     0.12231959   0.0039106148     0.99868557
      1.0000000     -1.9960360    0.031648860     0.12344916   0.0039055908     0.99868726
      1.0000000     -1.9960411    0.031608261     0.12457584   0.0039005796     0.99868895
      1.0000000     -1.9960462    0.031567766     0.12569961   0.0038955812     0.99869063
      1.0000000     -1.9960513    0.031527374     0.12682051   0.0038905957     0.99869231
      1.0000000     -1.9960563    0.031487086     0.12793854   0.0038856229     0.99869398
      1.0000000     -1.9960614    0.031446901     0.12905371   0.0038806627     0.99869565
      1.0000000     -1.9960664    0.031406818     0.13016603   0.0038757153     0.99869732
      1.0000000     -1.9960714    0.031366837     0.13127551   0.0038707804     0.99869898
      1.0000000     -1.9960764    0.031326958     0.13238217   0.0038658581     0.99870064
      1.0000000     -1.9960814    0.031287180     0.13348601   0.0038609483     0.99870229
      1.0000000     -1.9960864    0.031247503     0.13458704   0.0038560509     0.99870394
      1.0000000     -1.9960914    0.031207926     0.13568528   0.0038511660     0.99870558
      1.0000000     -1.9960203    0.031774417     0.13442966   0.0039600301     0.99867554
      1.0000000     -1.9960253    0.031734276     0.13299367   0.0039550263     0.99867722
      1.0000000     -1.9960303    0.031694237     0.13156131   0.0039500351     0.99867889
      1.0000000     -1.9960354    0.031654298     0.13013258   0.0039450565     0.99868056
      1.0000000     -1.9960404    0.031614460     0.12870744   0.0039400904     0.99868222
      1.0000000     -1.9960453    0.031574722     0.12728589   0.0039351368     0.99868388
      1.0000000     -1.9960503    0.031535084     0.12586792   0.0039301956     0.99868553
      1.0000000     -1.9960553    0.031495546     0.12445352   0.0039252669     0.99868719
      1.0000000     -1.9960100    0.031856020     0.12442284   0.0039453123     0.99867629
      1.0000000     -1.9960150    0.031816180     0.12552005   0.0039403771     0.99867794
      1.0000000     -1.9960200    0.031776439     0.12661452   0.0039354542     0.99867960
      1.0000000     -1.9960250    0.031736797     0.12770625   0.0039305436     0.99868125
      1.0000000     -1.9960300    0.031697255     0.12879526   0.0039256452     0.99868290
      1.0000000     -1.9959102    0.032651299     0.12912095   0.0040947878     0.99863466
      1.0000000     -1.9959153    0.032610721     0.12771482   0.0040896977     0.99863636
      1.0000000     -1.9959204    0.032570243     0.12631219   0.0040846203     0.99863806
      1.0000000     -1.9959255    0.032529866     0.12491304   0.0040795554     0.99863975
      1.0000000     -1.9959305    0.032489589     0.12351737   0.0040745031     0.99864144
      1.0000000     -1.9959356    0.032449411     0.12212515   0.0040694633     0.99864312
      1.0000000     -1.9959406    0.032409332     0.12073639   0.0040644359     0.99864480
      1.0000000     -1.9959456    0.032369353     0.11935105   0.0040594210     0.99864648
      1.0000000     -1.9959506    0.032329472     0.11796914   0.0040544184     0.99864815
      1.0000000     -1.9959556    0.032289689     0.11659063   0.0040494281     0.99864982
      1.0000000     -1.9959606    0.032250004     0.11521552   0.0040444501     0.99865148
      1.0000000     -1.9959164    0.032602422     0.11385609   0.0040639514     0.99864084
      1.0000000     -1.9958968    0.032758208     0.11249386   0.0040711861     0.99863636
      1.0000000     -1.9959018    0.032718096     0.11112883   0.0040661999     0.99863804
      1.0000000     -1.9959069    0.032678083     0.10976716   0.0040612259     0.99863971
      1.0000000     -1.9959119    0.032638167     0.10840881   0.0040562640     0.99864137
      1.0000000     -1.9959169    0.032598349     0.10705379   0.0040513143     0.99864303
      1.0000000     -1.9959219    0.032558628     0.10570208   0.0040463766     0.99864469
      1.0000000     -1.9958293    0.033296274     0.10440244   0.0040899649     0.99862195
      1.0000000     -1.9958343    0.033255803     0.10305725   0.0040849925     0.99862363
      1.0000000     -1.9958394    0.033215430     0.10171533   0.0040800321     0.99862530
      1.0000000     -1.9958445    0.033175155     0.10037667   0.0040750837     0.99862697
      1.0000000     -1.9958495    0.033134977    0.099041262   0.0040701474     0.99862864
      1.0000000     -1.9958545    0.033094897    0.097709091   0.0040652230     0.99863030
      1.0000000     -1.9958596    0.033054914    0.096380145   0.0040603105     0.99863196
      1.0000000     -1.9958646    0.033015027    0.095054414   0.0040554098     0.99863362
      1.0000000     -1.9958696    0.032975236    0.093731884   0.0040505210     0.99863527
      1.0000000     -1.9958745    0.032935541    0.092412545   0.0040456440     0.99863691
      1.0000000     -1.9958795    0.032895942    0.091096386   0.0040407786     0.99863855
      1.0000000     -1.9958845    0.032856438    0.089783394   0.0040359250     0.99864019
      1.0000000     -1.9958894    0.032817028    0.088473558   0.0040310830     0.99864183
      1.0000000     -1.9958944    0.032777713    0.087166867   0.0040262526     0.99864346
      1.0000000     -1.9958993    0.032738492    0.085863309   0.0040214338     0.99864508
      1.0000000     -1.9959042    0.032699364    0.084562874   0.0040166265     0.99864671
      1.0000000     -1.9959091    0.032660331    0.083265550   0.0040118307     0.99864833
      1.0000000     -1.9959140    0.032621390    0.081971326   0.0040070463     0.99864994
      1.0000000     -1.9959189    0.032582542    0.080680191   0.0040022733     0.99865155
      1.0000000     -1.9959237    0.032543786    0.079392133   0.0039975117     0.99865316
      1.0000000     -1.9959286    0.032505122    0.078107143   0.0039927613     0.99865476
      1.0000000     -1.9959334    0.032466551    0.076825208   0.0039880223     0.99865636
      1.0000000     -1.9959382    0.032428070    0.075546318   0.0039832945     0.99865796
      1.0000000     -1.9959431    0.032389681    0.074270463   0.0039785779     0.99865955
      1.0000000     -1.9959479    0.032351382    0.072997630   0.0039738724     0.99866114
      1.0000000     -1.9959527    0.032313174    0.071727811   0.0039691781     0.99866272
      1.0000000     -1.9959574    0.032275057    0.070460993   0.0039644949     0.99866430
      1.0000000     -1.9959622    0.032237029    0.069197166   0.0039598226     0.99866588
      1.0000000     -1.9959670    0.032199090    0.067936321   0.0039551614     0.99866745
      1.0000000     -1.9959717    0.032161241    0.066678445   0.0039505112     0.99866902
      1.0000000     -1.9959059    0.032685894    0.065458824   0.0040866680     0.99863529
      1.0000000     -1.9959107    0.032647564    0.064206816   0.0040818745     0.99863690
      1.0000000     -1.9959155    0.032609324    0.062957746   0.0040770923     0.99863850
      1.0000000     -1.9959203    0.032571173    0.061711606   0.0040723213     0.99864009
      1.0000000     -1.9959251    0.032533111    0.060468384   0.0040675614     0.99864169
      1.0000000     -1.9959298    0.032495138    0.059228070   0.0040628126     0.99864327
      1.0000000     -1.9959346    0.032457254    0.057990654   0.0040580749     0.99864486
      1.0000000     -1.9959393    0.032419458    0.056756126   0.0040533483     0.99864644
      1.0000000     -1.9959207    0.032567471    0.055530303   0.0040602245     0.99864219
      1.0000000     -1.9959255    0.032529636    0.054301513   0.0040555064     0.99864377
      1.0000000     -1.9959302    0.032491888    0.053075581   0.0040507992     0.99864535
      1.0000000     -1.9959350    0.032454227    0.051852497   0.0040461030     0.99864692
      1.0000000     -1.9959397    0.032416654    0.050632251   0.0040414176     0.99864849
      1.0000000     -1.9959444    0.032379167    0.049414832   0.0040367431     0.99865006
      1.0000000     -1.9959491    0.032341767    0.048200231   0.0040320793     0.99865162
      1.0000000     -1.9959538    0.032304454    0.046988439   0.0040274264     0.99865318
      1.0000000     -1.9959584    0.032267226    0.045779446   0.0040227841     0.99865473
      1.0000000     -1.9959631    0.032230085    0.044573241   0.0040181526     0.99865629
      1.0000000     -1.9959677    0.032193028    0.043369816   0.0040135317     0.99865783
      1.0000000     -1.9959724    0.032156057    0.042169160   0.0040089214     0.99865938
      1.0000000     -1.9959770    0.032119170    0.040971264   0.0040043217     0.99866092
      1.0000000     -1.9959816    0.032082368    0.039776119   0.0039997325     0.99866246
      1.0000000     -1.9959862    0.032045651    0.038583716   0.0039951539     0.99866399
      1.0000000     -1.9959221    0.032556622    0.037416953   0.0040590676     0.99864261
      1.0000000     -1.9959268    0.032519448    0.036229977   0.0040544317     0.99864416
      1.0000000     -1.9959314    0.032482358    0.035045714   0.0040498065     0.99864571
      1.0000000     -1.9959361    0.032445354    0.033864155   0.0040451918     0.99864726
      1.0000000     -1.9959407    0.032408433    0.032685291   0.0040405876     0.99864880
      1.0000000     -1.9959453    0.032371596    0.031509112   0.0040359939     0.99865034
      1.0000000     -1.9959499    0.032334843    0.030335609   0.0040314106     0.99865188
      1.0000000     -1.9959545    0.032298174    0.029164773   0.0040268377     0.99865341
      1.0000000     -1.9959591    0.032261587    0.027996595   0.0040222751     0.99865494
      1.0000000     -1.9959637    0.032225083    0.026831066   0.0040177229     0.99865646
      1.0000000     -1.9959683    0.032188662    0.025668177   0.0040131810     0.99865798
      1.0000000     -1.9959729    0.032152323    0.024507919   0.0040086494     0.99865950
      1.0000000     -1.9959774    0.032116066    0.023350282   0.0040041279     0.99866102
      1.0000000     -1.9959819    0.032079890    0.022195260   0.0039996167     0.99866253
      1.0000000     -1.9959865    0.032043796    0.021042841   0.0039951156     0.99866404
      1.0000000     -1.9959910    0.032007783    0.019893018   0.0039906246     0.99866554
      1.0000000     -1.9959955    0.031971851    0.018745782   0.0039861437     0.99866704
      1.0000000     -1.9959551    0.032294104    0.017617978   0.0040376720     0.99865169
      1.0000000     -1.9959596    0.032257933    0.016475870   0.0040331485     0.99865320
      1.0000000     -1.9959641    0.032221842    0.015336323   0.0040286352     0.99865471
      1.0000000     -1.9959686    0.032185833    0.014199328   0.0040241320     0.99865622
      1.0000000     -1.9959732    0.032149903    0.013064877   0.0040196388     0.99865772
      1.0000000     -1.9959777    0.032114054    0.011932961   0.0040151556     0.99865922
      1.0000000     -1.9959821    0.032078284    0.010803571   0.0040106824     0.99866071
      1.0000000     -1.9959866    0.032042595   0.0096767001   0.0040062192     0.99866221
      1.0000000     -1.9959911    0.032006984   0.0085523385   0.0040017659     0.99866370
      1.0000000     -1.9959956    0.031971453   0.0074304783   0.0039973224     0.99866518
      1.0000000     -1.9960000    0.031936000   0.0063111111   0.0039928889     0.99866667
      1.0000000     -1.9960044    0.031900626   0.0051942286   0.0039884652     0.99866815
      1.0000000     -1.9960089    0.031865330   0.0040798226   0.0039840512     0.99866962
      1.0000000     -1.9960133    0.031830112   0.0029678848   0.0039796470     0.99867110
      1.0000000     -1.9960177    0.031794972   0.0018584071   0.0039752526     0.99867257
      1.0000000     -1.9959779    0.032112086   0.0011049724   0.0039928495     0.99866298
      1.0000000     -1.9959823    0.032076714   0.0022075055   0.0039884503     0.99866446
      1.0000000     -1.9959868    0.032041419   0.0033076075   0.0039840608     0.99866593
      1.0000000     -1.9959471    0.032357205   0.0043832599   0.0040675498     0.99864537
      1.0000000     -1.9959516    0.032321680   0.0054785479   0.0040630831     0.99864686
      1.0000000     -1.9959560    0.032286234   0.0065714286   0.0040586263     0.99864835
      1.0000000     -1.9959605    0.032250865   0.0076619100   0.0040541791     0.99864984
      1.0000000     -1.9959649    0.032215574   0.0087500000   0.0040497417     0.99865132
      1.0000000     -1.9959693    0.032180360   0.0098357065   0.0040453141     0.99865279
      1.0000000     -1.9959737    0.032145223    0.010919037   0.0040408961     0.99865427
      1.0000000     -1.9959781    0.032110162    0.012000000   0.0040364877     0.99865574
      1.0000000     -1.9959825    0.032075178    0.013078603   0.0040320889     0.99865721
      1.0000000     -1.9959869    0.032040270    0.014154853   0.0040276997     0.99865867
      1.0000000     -1.9959913    0.032005438    0.015228758   0.0040233201     0.99866013
      1.0000000     -1.9959956    0.031970681    0.016300326   0.0040189500     0.99866159
      1.0000000     -1.9960000    0.031936000    0.017369565   0.0040145893     0.99866304
      1.0000000     -1.9960043    0.031901394    0.018436482   0.0040102381     0.99866450
      1.0000000     -1.9960087    0.031866863    0.019501085   0.0040058964     0.99866594
      1.0000000     -1.9960130    0.031832407    0.020563380   0.0040015640     0.99866739
      1.0000000     -1.9960173    0.031798025    0.021623377   0.0039972410     0.99866883
      1.0000000     -1.9960216    0.031763717    0.022681081   0.0039929273     0.99867027
      1.0000000     -1.9960259    0.031729483    0.023736501   0.0039886229     0.99867171
      1.0000000     -1.9960302    0.031695323    0.024789644   0.0039843278     0.99867314
      1.0000000     -1.9960345    0.031661237    0.025840517   0.0039800419     0.99867457
      1.0000000     -1.9960172    0.031798767    0.026883746   0.0039864724     0.99867061
      1.0000000     -1.9960215    0.031764643    0.027930108   0.0039821934     0.99867204
      1.0000000     -1.9960258    0.031730592    0.028974221   0.0039779237     0.99867347
      1.0000000     -1.9960300    0.031696614    0.030016094   0.0039736631     0.99867489
      1.0000000     -1.9960343    0.031662709    0.031055734   0.0039694116     0.99867631
      1.0000000     -1.9960385    0.031628876    0.032093148   0.0039651692     0.99867773
      1.0000000     -1.9960428    0.031595116    0.033128342   0.0039609358     0.99867914
      1.0000000     -1.9960470    0.031561427    0.034161325   0.0039567115     0.99868056
      1.0000000     -1.9960512    0.031527810    0.035192102   0.0039524962     0.99868196
      1.0000000     -1.9960554    0.031494265    0.036220682   0.0039482898     0.99868337
      1.0000000     -1.9960596    0.031460791    0.037247071   0.0039440924     0.99868477
      1.0000000     -1.9960638    0.031427388    0.038271277   0.0039399039     0.99868617
      1.0000000     -1.9960680    0.031394056    0.039293305   0.0039357243     0.99868757
      1.0000000     -1.9960722    0.031360794    0.040313163   0.0039315536     0.99868896
      1.0000000     -1.9960764    0.031327603    0.041330859   0.0039273917     0.99869035
      1.0000000     -1.9960169    0.031800948    0.040476695   0.0040182975     0.99866525
      1.0000000     -1.9960212    0.031767363    0.039375661   0.0040140529     0.99866667
      1.0000000     -1.9960254    0.031733849    0.038276956   0.0040098172     0.99866808
      1.0000000     -1.9960296    0.031700406    0.037180570   0.0040055905     0.99866948
      1.0000000     -1.9960338    0.031667033    0.036086498   0.0040013726     0.99867089
      1.0000000     -1.9960379    0.031633731    0.034994731   0.0039971637     0.99867229
      1.0000000     -1.9960421    0.031600498    0.033905263   0.0039929635     0.99867368
      1.0000000     -1.9960463    0.031567335    0.032818086   0.0039887722     0.99867508
      1.0000000     -1.9960504    0.031534242    0.031733193   0.0039845897     0.99867647
      1.0000000     -1.9960546    0.031501218    0.030650577   0.0039804160     0.99867786
      1.0000000     -1.9960377    0.031635315    0.029575472   0.0039866776     0.99867400
      1.0000000     -1.9960419    0.031602255    0.028497382   0.0039825105     0.99867539
      1.0000000     -1.9960460    0.031569263    0.027421548   0.0039783520     0.99867678
      1.0000000     -1.9960502    0.031536341    0.026347962   0.0039742022     0.99867816
      1.0000000     -1.9960543    0.031503487    0.025276618   0.0039700610     0.99867954
      1.0000000     -1.9960167    0.031803060    0.024337852   0.0040179001     0.99866528
      1.0000000     -1.9960208    0.031769998    0.025354167   0.0040137222     0.99866667
      1.0000000     -1.9960250    0.031737005    0.026368366   0.0040095530     0.99866805
      1.0000000     -1.9960291    0.031704080    0.027380457   0.0040053924     0.99866944
      1.0000000     -1.9960332    0.031671223    0.028390447   0.0040012405     0.99867082
      1.0000000     -1.9960373    0.031638434    0.029398340   0.0039970972     0.99867220
      1.0000000     -1.9960415    0.031605713    0.030404145   0.0039929624     0.99867358
      1.0000000     -1.9960455    0.031573060    0.031407867   0.0039888362     0.99867495
      1.0000000     -1.9960083    0.031870080    0.031106515   0.0040052910     0.99866598
      1.0000000     -1.9958884    0.032824942    0.031513430   0.0040937452     0.99863120
      1.0000000     -1.9958927    0.032791137    0.032512900   0.0040895282     0.99863261
      1.0000000     -1.9958969    0.032757401    0.033510309   0.0040853199     0.99863402
      1.0000000     -1.9959011    0.032723734    0.034505664   0.0040811203     0.99863543
      1.0000000     -1.9959053    0.032690137    0.035498971   0.0040769292     0.99863683
      1.0000000     -1.9959096    0.032656609    0.036490236   0.0040727468     0.99863823
      1.0000000     -1.9958932    0.032786747    0.037474333   0.0040787839     0.99863450
      1.0000000     -1.9958564    0.033080041    0.036446154   0.0041257214     0.99862051
      1.0000000     -1.9958607    0.033046217    0.035384221   0.0041215020     0.99862193
      1.0000000     -1.9958649    0.033012463    0.034324463   0.0041172913     0.99862334
      1.0000000     -1.9958691    0.032978778    0.033266871   0.0041130891     0.99862474
      1.0000000     -1.9958733    0.032945162    0.032211440   0.0041088955     0.99862615
      1.0000000     -1.9958776    0.032911613    0.031158163   0.0041047104     0.99862755
      1.0000000     -1.9958818    0.032878134    0.030107034   0.0041005339     0.99862895
      1.0000000     -1.9958859    0.032844722    0.029058045   0.0040963658     0.99863035
      1.0000000     -1.9958901    0.032811378    0.028011190   0.0040922063     0.99863174
      1.0000000     -1.9958943    0.032778102    0.026966463   0.0040880551     0.99863313
      1.0000000     -1.9958985    0.032744893    0.025923858   0.0040839124     0.99863452
      1.0000000     -1.9959026    0.032711751    0.024883367   0.0040797780     0.99863590
      1.0000000     -1.9959068    0.032678676    0.023844985   0.0040756521     0.99863728
      1.0000000     -1.9959109    0.032645669    0.022808704   0.0040715344     0.99863866
      1.0000000     -1.9959151    0.032612727    0.021774520   0.0040674251     0.99864004
      1.0000000     -1.9958788    0.032901759    0.020752525   0.0040834159     0.99863131
      1.0000000     -1.9958829    0.032868627    0.019722503   0.0040793029     0.99863269
      1.0000000     -1.9958871    0.032835562    0.018694556   0.0040751983     0.99863407
      1.0000000     -1.9958912    0.032802563    0.017668681   0.0040711018     0.99863545
      1.0000000     -1.9958954    0.032769630    0.016644869   0.0040670137     0.99863682
      1.0000000     -1.9958995    0.032736764    0.015623116   0.0040629337     0.99863819
      1.0000000     -1.9959036    0.032703963    0.014603414   0.0040588619     0.99863956
      1.0000000     -1.9959077    0.032671228    0.013585757   0.0040547982     0.99864092
      1.0000000     -1.9959118    0.032638558    0.012570140   0.0040507427     0.99864228
      1.0000000     -1.9959159    0.032605954    0.011556557   0.0040466952     0.99864364
      1.0000000     -1.9959200    0.032573414    0.010545000   0.0040426559     0.99864500
