T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      1.0000000     -1.9959135    0.032624846   -0.010814841   0.0042358060     0.99861167
      1.0000000     -1.9959108    0.032646783   -0.012067626   0.0042426321     0.99861007
      1.0000000     -1.9958822    0.032874703   -0.012785201   0.0042665998     0.99860129
      1.0000000     -1.9958824    0.032873356   -0.011333572   0.0042633430     0.99860187
      1.0000000     -1.9958854    0.032849185   -0.012431232   0.0042586709     0.99860315
      1.0000000     -1.9958884    0.032825083   -0.013842632   0.0042582960     0.99860372
      1.0000000     -1.9958943    0.032778287   -0.015251429   0.0042522239     0.99860571
      1.0000000     -1.9958887    0.032822547   -0.016652639   0.0042561150     0.99860414
      1.0000000     -1.9958775    0.032912077   -0.018047721   0.0042670936     0.99860043
      1.0000000     -1.9958805    0.032888023   -0.019443812   0.0042624494     0.99860171
      1.0000000     -1.9958722    0.032954571   -0.019264205   0.0042762286     0.99859801
      1.0000000     -1.9958780    0.032907923   -0.017818440   0.0042701742     0.99860000
      1.0000000     -1.9958697    0.032974255   -0.018879603   0.0042754207     0.99859773
      1.0000000     -1.9958755    0.032927712   -0.020267327   0.0042693846     0.99859972
      1.0000000     -1.9958757    0.032926311   -0.021648305   0.0042661745     0.99860028
      1.0000000     -1.9958815    0.032879966   -0.023028209   0.0042601683     0.99860226
      1.0000000     -1.9958789    0.032901079   -0.021969014   0.0042710332     0.99860000
      1.0000000     -1.9958650    0.033011775   -0.022466948   0.0042874618     0.99859494
      1.0000000     -1.9958708    0.032965506   -0.021030899   0.0042814512     0.99859691
      1.0000000     -1.9958710    0.032964062   -0.019600281   0.0042782467     0.99859748
      1.0000000     -1.9958739    0.032940306   -0.018172969   0.0042736585     0.99859874
      1.0000000     -1.9958713    0.032961187   -0.016752448   0.0042718646     0.99859860
      1.0000000     -1.9958771    0.032915247   -0.015332402   0.0042659093     0.99860056
      1.0000000     -1.9958828    0.032869435   -0.013916318   0.0042599705     0.99860251
      1.0000000     -1.9958830    0.032868135   -0.012506267   0.0042609887     0.99860237
      1.0000000     -1.9958609    0.033044128   -0.011148122   0.0042772330     0.99859597
      1.0000000     -1.9958667    0.032998329  -0.0097437500   0.0042713033     0.99859792
      1.0000000     -1.9958724    0.032952656  -0.0083432732   0.0042653901     0.99859986
      1.0000000     -1.9958670    0.032995386  -0.0078857341   0.0042650023     0.99859903
      1.0000000     -1.9958645    0.033015960  -0.0092544952   0.0042632403     0.99859889
      1.0000000     -1.9958702    0.032970452   -0.010622928   0.0042573626     0.99860083
      1.0000000     -1.9958759    0.032925069   -0.011987586   0.0042515012     0.99860276
      1.0000000     -1.9958760    0.032923707   -0.013346419   0.0042525199     0.99860262
      1.0000000     -1.9958817    0.032878513   -0.014703576   0.0042466812     0.99860454
      1.0000000     -1.9958791    0.032899106   -0.013346154   0.0042531828     0.99860302
      1.0000000     -1.9958848    0.032854070   -0.011956104   0.0042473592     0.99860494
      1.0000000     -1.9958904    0.032809157   -0.010569863   0.0042415516     0.99860685
      1.0000000     -1.9958960    0.032764367  -0.0091874145   0.0042357598     0.99860876
      1.0000000     -1.9958989    0.032741467  -0.0098784153   0.0042354331     0.99860929
      1.0000000     -1.9959018    0.032718630   -0.011228513   0.0042310221     0.99861050
      1.0000000     -1.9959074    0.032674146   -0.012575613   0.0042252683     0.99861240
      1.0000000     -1.9959075    0.032673141   -0.013459864   0.0042263101     0.99861224
      1.0000000     -1.9959130    0.032628839   -0.012082880   0.0042205783     0.99861413
      1.0000000     -1.9959186    0.032584657   -0.010709634   0.0042148620     0.99861601
      1.0000000     -1.9959214    0.032562187  -0.0093407859   0.0042105087     0.99861721
      1.0000000     -1.9959215    0.032561339  -0.0092293640   0.0042075129     0.99861773
      1.0000000     -1.9959270    0.032517427   -0.010568243   0.0042018374     0.99861959
      1.0000000     -1.9959298    0.032495138   -0.011902159   0.0042015604     0.99862011
      1.0000000     -1.9959353    0.032451433   -0.013233827   0.0041959082     0.99862197
      1.0000000     -1.9959273    0.032515080   -0.014558546   0.0041969635     0.99862046
      1.0000000     -1.9959328    0.032471466   -0.015883065   0.0041913326     0.99862231
      1.0000000     -1.9959329    0.032470747   -0.017202685   0.0041883866     0.99862282
      1.0000000     -1.9959383    0.032427309   -0.018520107   0.0041827823     0.99862466
      1.0000000     -1.9959438    0.032383987   -0.019834003   0.0041771930     0.99862651
      1.0000000     -1.9959492    0.032340781   -0.021144385   0.0041716186     0.99862834
      1.0000000     -1.9959519    0.032318965   -0.022450601   0.0041673869     0.99862951
      1.0000000     -1.9959547    0.032297208   -0.023753333   0.0041631664     0.99863067
      1.0000000     -1.9959601    0.032254289   -0.025053262   0.0041576328     0.99863249
      1.0000000     -1.9959574    0.032275057   -0.026345745   0.0041680278     0.99863032
      1.0000000     -1.9959602    0.032253444   -0.027357902   0.0041638233     0.99863147
      1.0000000     -1.9959576    0.032274157   -0.025999337   0.0041662394     0.99863064
      1.0000000     -1.9959603    0.032252603   -0.024641060   0.0041620484     0.99863179
      1.0000000     -1.9959550    0.032294341   -0.025925265   0.0041736980     0.99862897
      1.0000000     -1.9959392    0.032420170   -0.026891678   0.0041905717     0.99862351
      1.0000000     -1.9959446    0.032377486   -0.028175462   0.0041850533     0.99862533
      1.0000000     -1.9959499    0.032334915   -0.029455863   0.0041795493     0.99862714
      1.0000000     -1.9959526    0.032313423   -0.030471053   0.0041793085     0.99862763
      1.0000000     -1.9959422    0.032396686   -0.031024967   0.0041816676     0.99862549
      1.0000000     -1.9959370    0.032437905   -0.031447507   0.0041892698     0.99862336
      1.0000000     -1.9959371    0.032437248   -0.031597641   0.0041863960     0.99862385
      1.0000000     -1.9959293    0.032499163   -0.032222513   0.0042070323     0.99861911
      1.0000000     -1.9959346    0.032456767   -0.033487582   0.0042015428     0.99862092
      1.0000000     -1.9959373    0.032435285   -0.033834856   0.0041973660     0.99862206
      1.0000000     -1.9959426    0.032393082   -0.032486962   0.0041919034     0.99862386
      1.0000000     -1.9959479    0.032350989   -0.031142578   0.0041864551     0.99862565
      1.0000000     -1.9959506    0.032329728   -0.029803641   0.0041823141     0.99862679
      1.0000000     -1.9959532    0.032308521   -0.028466883   0.0041781839     0.99862792
      1.0000000     -1.9959559    0.032287370   -0.027133593   0.0041740644     0.99862905
      1.0000000     -1.9959611    0.032245631   -0.025803109   0.0041686673     0.99863083
      1.0000000     -1.9959534    0.032307075   -0.025393273   0.0041890864     0.99862613
      1.0000000     -1.9959587    0.032265420   -0.026652455   0.0041836839     0.99862791
      1.0000000     -1.9959510    0.032326679   -0.027590968   0.0041963031     0.99862452
      1.0000000     -1.9959433    0.032387781   -0.027684278   0.0042011720     0.99862242
      1.0000000     -1.9959408    0.032407708   -0.028014801   0.0042073224     0.99862098
      1.0000000     -1.9959460    0.032366137   -0.026693445   0.0042019243     0.99862275
      1.0000000     -1.9959435    0.032386041   -0.025788190   0.0042080580     0.99862131
      1.0000000     -1.9959487    0.032344605   -0.027037179   0.0042026727     0.99862308
      1.0000000     -1.9959539    0.032303274   -0.028282971   0.0041973013     0.99862484
      1.0000000     -1.9959514    0.032323182   -0.027760870   0.0041995881     0.99862404
      1.0000000     -1.9959489    0.032343039   -0.026451469   0.0041980446     0.99862388
      1.0000000     -1.9959541    0.032301869   -0.025142219   0.0041926996     0.99862564
      1.0000000     -1.9959567    0.032281103   -0.023836943   0.0041886351     0.99862675
      1.0000000     -1.9959491    0.032341486   -0.023134224   0.0042048812     0.99862277
      1.0000000     -1.9959416    0.032401714   -0.022756036   0.0042134760     0.99862008
      1.0000000     -1.9959442    0.032380901   -0.023359772   0.0042094006     0.99862119
      1.0000000     -1.9959468    0.032360141   -0.022807351   0.0042053356     0.99862231
      1.0000000     -1.9959519    0.032319262   -0.024044304   0.0042000220     0.99862405
      1.0000000     -1.9959570    0.032278486   -0.025278129   0.0041947218     0.99862579
      1.0000000     -1.9959596    0.032257933   -0.026108586   0.0041944716     0.99862626
      1.0000000     -1.9959546    0.032297717   -0.024819672   0.0042017605     0.99862421
      1.0000000     -1.9959572    0.032277192   -0.024286524   0.0041977306     0.99862531
      1.0000000     -1.9959623    0.032236674   -0.025513836   0.0041924600     0.99862704
      1.0000000     -1.9959573    0.032276334   -0.025206030   0.0041959620     0.99862563
      1.0000000     -1.9959548    0.032295902   -0.026425972   0.0041944502     0.99862547
      1.0000000     -1.9959524    0.032315420   -0.025231203   0.0042041997     0.99862343
      1.0000000     -1.9959574    0.032275057   -0.023948060   0.0041989474     0.99862516
      1.0000000     -1.9959600    0.032254714   -0.022669375   0.0041986944     0.99862562
      1.0000000     -1.9959625    0.032234421   -0.021393258   0.0041947036     0.99862672
      1.0000000     -1.9959676    0.032194310   -0.020119701   0.0041894827     0.99862843
      1.0000000     -1.9959726    0.032154298   -0.018849315   0.0041842747     0.99863014
      1.0000000     -1.9959776    0.032114386   -0.017582090   0.0041790797     0.99863184
      1.0000000     -1.9959826    0.032074573   -0.016318012   0.0041738976     0.99863354
      1.0000000     -1.9959851    0.032054629   -0.015057692   0.0041699623     0.99863462
      1.0000000     -1.9959678    0.032192710   -0.013812887   0.0041758957     0.99863073
      1.0000000     -1.9959728    0.032152948   -0.012558168   0.0041707368     0.99863243
      1.0000000     -1.9959753    0.032132981   -0.011307169   0.0041668199     0.99863350
      1.0000000     -1.9959679    0.032191759   -0.011896296   0.0041678240     0.99863210
      1.0000000     -1.9959679    0.032191443   -0.013113440   0.0041651467     0.99863255
      1.0000000     -1.9959557    0.032289253   -0.013250000   0.0041796634     0.99862808
      1.0000000     -1.9959582    0.032269218   -0.012004920   0.0041794382     0.99862854
      1.0000000     -1.9959582    0.032268809   -0.010762899   0.0041767565     0.99862899
      1.0000000     -1.9959558    0.032287953  -0.0095245399   0.0041753017     0.99862883
      1.0000000     -1.9959583    0.032267993  -0.0082879902   0.0041714129     0.99862990
      1.0000000     -1.9959584    0.032267587  -0.0090783354   0.0041687509     0.99863035
      1.0000000     -1.9959633    0.032228220   -0.010289731   0.0041636638     0.99863203
      1.0000000     -1.9959683    0.032188948   -0.011498168   0.0041585891     0.99863370
      1.0000000     -1.9959732    0.032149773   -0.012703659   0.0041535267     0.99863537
      1.0000000     -1.9959635    0.032227152   -0.011792935   0.0041557449     0.99863337
      1.0000000     -1.9959659    0.032207411   -0.012503041   0.0041519083     0.99863443
      1.0000000     -1.9959587    0.032265169   -0.012896112   0.0041565532     0.99863244
      1.0000000     -1.9959539    0.032303448   -0.012045510   0.0041636140     0.99863046
      1.0000000     -1.9959588    0.032264371   -0.013243030   0.0041585762     0.99863212
      1.0000000     -1.9959564    0.032283266   -0.014434625   0.0041571628     0.99863196
      1.0000000     -1.9959492    0.032340652   -0.015621524   0.0041690207     0.99862878
      1.0000000     -1.9959493    0.032340164   -0.016808575   0.0041700135     0.99862862
      1.0000000     -1.9959493    0.032339676   -0.016836550   0.0041673917     0.99862907
      1.0000000     -1.9959542    0.032300792   -0.015611446   0.0041623798     0.99863072
      1.0000000     -1.9959567    0.032281177   -0.014389892   0.0041585768     0.99863177
      1.0000000     -1.9959543    0.032299915   -0.013174279   0.0041607727     0.99863101
      1.0000000     -1.9959424    0.032395127   -0.012145858   0.0041713338     0.99862725
      1.0000000     -1.9959472    0.032356363   -0.010932254   0.0041663412     0.99862890
      1.0000000     -1.9959521    0.032317691  -0.0097215569   0.0041613606     0.99863054
      1.0000000     -1.9959545    0.032298174  -0.0085149522   0.0041611634     0.99863098
      1.0000000     -1.9959594    0.032259664  -0.0073100358   0.0041562009     0.99863262
      1.0000000     -1.9959594    0.032259277  -0.0078478520   0.0041536237     0.99863305
      1.0000000     -1.9959595    0.032258892  -0.0090280095   0.0041581910     0.99863230
      1.0000000     -1.9959643    0.032220566   -0.010207738   0.0041532497     0.99863393
      1.0000000     -1.9959691    0.032182331   -0.011384661   0.0041483201     0.99863555
      1.0000000     -1.9959739    0.032144187   -0.012558789   0.0041434022     0.99863717
      1.0000000     -1.9959668    0.032200650   -0.011615065   0.0041479470     0.99863523
      1.0000000     -1.9959668    0.032200337   -0.010418246   0.0041489460     0.99863507
      1.0000000     -1.9959716    0.032162307  -0.0092224852   0.0041440448     0.99863669
      1.0000000     -1.9959740    0.032143203   -0.010129433   0.0041403308     0.99863771
      1.0000000     -1.9959693    0.032180587  -0.0096818182   0.0041472191     0.99863577
      1.0000000     -1.9959741    0.032142714  -0.0084911557   0.0041423372     0.99863738
      1.0000000     -1.9959741    0.032142471  -0.0073044759   0.0041398098     0.99863781
      1.0000000     -1.9959765    0.032123480  -0.0061200000   0.0041361182     0.99863882
      1.0000000     -1.9959624    0.032235614  -0.0059206816   0.0041511726     0.99863396
      1.0000000     -1.9959554    0.032291372  -0.0047441315   0.0041521456     0.99863263
      1.0000000     -1.9959578    0.032272274  -0.0035668230   0.0041484526     0.99863365
      1.0000000     -1.9959602    0.032253221  -0.0044162763   0.0041482747     0.99863407
      1.0000000     -1.9959649    0.032215574  -0.0055807018   0.0041434316     0.99863567
      1.0000000     -1.9959673    0.032196631  -0.0067412383   0.0041432600     0.99863610
      1.0000000     -1.9959603    0.032252110  -0.0061913652   0.0041442366     0.99863477
      1.0000000     -1.9959650    0.032214597  -0.0050186480   0.0041394151     0.99863636
      1.0000000     -1.9959534    0.032307027  -0.0052013970   0.0041531677     0.99863213
      1.0000000     -1.9959581    0.032269537  -0.0040325581   0.0041483471     0.99863372
      1.0000000     -1.9959396    0.032417212  -0.0045226481   0.0041620445     0.99862834
      1.0000000     -1.9959443    0.032379681  -0.0042320186   0.0041572248     0.99862993
      1.0000000     -1.9959467    0.032360702  -0.0036900348   0.0041535687     0.99863094
      1.0000000     -1.9959444    0.032378654  -0.0048396991   0.0041556891     0.99863021
      1.0000000     -1.9959445    0.032378143  -0.0042109827   0.0041531930     0.99863064
      1.0000000     -1.9959400    0.032414434  -0.0035802540   0.0041599152     0.99862875
      1.0000000     -1.9959446    0.032377123  -0.0024227220   0.0041551258     0.99863033
      1.0000000     -1.9959493    0.032339898  -0.0012678571   0.0041503474     0.99863191
      1.0000000     -1.9959540    0.032302758 -0.00011565017   0.0041455800     0.99863349
      1.0000000     -1.9959586    0.032265703  0.00039022989   0.0041408236     0.99863506
      1.0000000     -1.9959403    0.032411687  0.00047359357   0.0041681245     0.99862744
      1.0000000     -1.9959450    0.032374593 -0.00067373853   0.0041633531     0.99862901
      1.0000000     -1.9959496    0.032337584  -0.0018184422   0.0041585927     0.99863058
      1.0000000     -1.9959542    0.032300660  -0.0029605263   0.0041538432     0.99863215
      1.0000000     -1.9959543    0.032300243  -0.0040988571   0.0041513777     0.99863257
      1.0000000     -1.9959566    0.032281636  -0.0052345890   0.0041512009     0.99863299
      1.0000000     -1.9959612    0.032244902  -0.0063688712   0.0041464760     0.99863455
      1.0000000     -1.9959590    0.032262699  -0.0074988610   0.0041451601     0.99863440
      1.0000000     -1.9959636    0.032226070  -0.0086279863   0.0041404528     0.99863595
      1.0000000     -1.9959682    0.032189523  -0.0097545455   0.0041357562     0.99863750
      1.0000000     -1.9959659    0.032207323  -0.0088501703   0.0041378559     0.99863678
      1.0000000     -1.9959683    0.032188948  -0.0077069161   0.0041343005     0.99863776
      1.0000000     -1.9959615    0.032242803  -0.0067757644   0.0041352585     0.99863647
      1.0000000     -1.9959570    0.032278508  -0.0078947964   0.0041350892     0.99863575
      1.0000000     -1.9959616    0.032242109  -0.0090158192   0.0041304252     0.99863729
      1.0000000     -1.9959639    0.032223778   -0.010133747   0.0041268942     0.99863826
      1.0000000     -1.9959594    0.032259385   -0.010271139   0.0041334870     0.99863641
      1.0000000     -1.9959595    0.032259020  -0.0091356982   0.0041378250     0.99863570
      1.0000000     -1.9959618    0.032240732  -0.0080016873   0.0041376661     0.99863611
      1.0000000     -1.9959596    0.032258295  -0.0070674157   0.0041431071     0.99863483
      1.0000000     -1.9959641    0.032222163  -0.0081818182   0.0041384655     0.99863636
      1.0000000     -1.9959596    0.032257572  -0.0084147982   0.0041450083     0.99863453
      1.0000000     -1.9959642    0.032221522  -0.0072855543   0.0041403750     0.99863606
      1.0000000     -1.9959463    0.032363801  -0.0076208054   0.0041535758     0.99863087
      1.0000000     -1.9959419    0.032398932  -0.0080921788   0.0041567339     0.99862961
      1.0000000     -1.9959330    0.032469553  -0.0073878348   0.0041654470     0.99862667
      1.0000000     -1.9959309    0.032486723  -0.0063656633   0.0041641377     0.99862653
      1.0000000     -1.9959354    0.032450620  -0.0052449889   0.0041595090     0.99862806
      1.0000000     -1.9959355    0.032450048  -0.0041279199   0.0041571031     0.99862848
      1.0000000     -1.9959378    0.032431771  -0.0030127778   0.0041535974     0.99862944
      1.0000000     -1.9959423    0.032395849  -0.0018995560   0.0041489958     0.99863097
      1.0000000     -1.9959424    0.032395339  -0.0020271619   0.0041466095     0.99863137
      1.0000000     -1.9959402    0.032412477  -0.0031306755   0.0041453298     0.99863123
      1.0000000     -1.9959447    0.032376696  -0.0042334071   0.0041407525     0.99863274
      1.0000000     -1.9959470    0.032358601  -0.0053325967   0.0041405932     0.99863315
      1.0000000     -1.9959492    0.032340546  -0.0064299117   0.0041371289     0.99863411
      1.0000000     -1.9959515    0.032322531  -0.0075248071   0.0041336723     0.99863506
      1.0000000     -1.9959537    0.032304555  -0.0065137665   0.0041302234     0.99863601
      1.0000000     -1.9959538    0.032304150  -0.0067288229   0.0041278761     0.99863641
      1.0000000     -1.9959538    0.032303745  -0.0068164835   0.0041288246     0.99863626
      1.0000000     -1.9959451    0.032373310  -0.0057727772   0.0041439992     0.99863227
      1.0000000     -1.9959386    0.032425248  -0.0056557018   0.0041481994     0.99863048
      1.0000000     -1.9959343    0.032459619  -0.0046193866   0.0041513012     0.99862924
      1.0000000     -1.9959387    0.032424178  -0.0035202407   0.0041467675     0.99863074
      1.0000000     -1.9959410    0.032406229  -0.0039961749   0.0041466033     0.99863115
      1.0000000     -1.9959454    0.032370923  -0.0050835153   0.0041420846     0.99863264
      1.0000000     -1.9959389    0.032422581  -0.0061641221   0.0041527952     0.99862977
      1.0000000     -1.9959412    0.032404692  -0.0072461874   0.0041493630     0.99863072
      1.0000000     -1.9959456    0.032369503  -0.0083264418   0.0041448561     0.99863221
      1.0000000     -1.9959478    0.032351711  -0.0072831522   0.0041414400     0.99863315
      1.0000000     -1.9959522    0.032316655  -0.0061894680   0.0041369514     0.99863464
      1.0000000     -1.9959501    0.032333526  -0.0051014100   0.0041454522     0.99863286
      1.0000000     -1.9959545    0.032298566  -0.0040124594   0.0041409690     0.99863434
      1.0000000     -1.9959589    0.032263682  -0.0029258658   0.0041364955     0.99863582
      1.0000000     -1.9959632    0.032228872  -0.0018416216   0.0041320316     0.99863730
      1.0000000     -1.9959676    0.032194138 -0.00075971922   0.0041275774     0.99863877
      1.0000000     -1.9959720    0.032159479  0.00031984898   0.0041231328     0.99864024
      1.0000000     -1.9959741    0.032142066   0.0013965517   0.0041197694     0.99864116
      1.0000000     -1.9959742    0.032141844   0.0024703983   0.0041174839     0.99864155
      1.0000000     -1.9959699    0.032175893   0.0020010753   0.0041237821     0.99863978
      1.0000000     -1.9959742    0.032141402  0.00092481203   0.0041193606     0.99864125
      1.0000000     -1.9959721    0.032158280   0.0015305794   0.0041181500     0.99864109
      1.0000000     -1.9959743    0.032140962  0.00058092176   0.0041148100     0.99864202
      1.0000000     -1.9959764    0.032123681 -0.00048982869   0.0041114772     0.99864293
      1.0000000     -1.9959786    0.032106437  -0.0015582888   0.0041081515     0.99864385
      1.0000000     -1.9959829    0.032072204  -0.0026250000   0.0041037703     0.99864530
      1.0000000     -1.9959829    0.032072059  -0.0036168623   0.0041015213     0.99864568
      1.0000000     -1.9959744    0.032139869  -0.0027030917   0.0041130959     0.99864232
      1.0000000     -1.9959723    0.032156623  -0.0030457934   0.0041119010     0.99864217
      1.0000000     -1.9959766    0.032122483  -0.0041063830   0.0041075345     0.99864362
      1.0000000     -1.9959787    0.032105350  -0.0031216791   0.0041042342     0.99864453
      1.0000000     -1.9959639    0.032223587  -0.0032510616   0.0041316399     0.99863747
      1.0000000     -1.9959682    0.032189485  -0.0043080594   0.0041272664     0.99863892
      1.0000000     -1.9959725    0.032155455  -0.0053628178   0.0041229021     0.99864036
      1.0000000     -1.9959767    0.032121496  -0.0064153439   0.0041185471     0.99864180
      1.0000000     -1.9959725    0.032154991  -0.0063446089   0.0041215721     0.99864059
      1.0000000     -1.9959768    0.032121104  -0.0052819430   0.0041172277     0.99864203
      1.0000000     -1.9959726    0.032154529  -0.0056545359   0.0041202477     0.99864082
      1.0000000     -1.9959747    0.032137506  -0.0045953635   0.0041169618     0.99864173
      1.0000000     -1.9959747    0.032137294  -0.0043352632   0.0041178819     0.99864158
      1.0000000     -1.9959706    0.032170596  -0.0042318612   0.0041240406     0.99863985
      1.0000000     -1.9959706    0.032170349  -0.0052752101   0.0041249513     0.99863971
      1.0000000     -1.9959622    0.032236989  -0.0063137461   0.0041268924     0.99863799
      1.0000000     -1.9959665    0.032203266  -0.0073553459   0.0041225742     0.99863941
      1.0000000     -1.9959686    0.032186300  -0.0063937173   0.0041224423     0.99863979
      1.0000000     -1.9959728    0.032152700  -0.0053410042   0.0041181378     0.99864121
      1.0000000     -1.9959749    0.032135822  -0.0042910136   0.0041148816     0.99864211
      1.0000000     -1.9959687    0.032185516  -0.0035511482   0.0041220366     0.99863987
      1.0000000     -1.9959583    0.032268339  -0.0025130344   0.0041343733     0.99863608
      1.0000000     -1.9959604    0.032251394  -0.0034005208   0.0041311104     0.99863698
      1.0000000     -1.9959646    0.032217901  -0.0044375650   0.0041268193     0.99863840
      1.0000000     -1.9959688    0.032184478  -0.0054724532   0.0041225372     0.99863981
      1.0000000     -1.9959730    0.032151125  -0.0065051921   0.0041182639     0.99864123
      1.0000000     -1.9959772    0.032117840  -0.0075357884   0.0041139995     0.99864263
      1.0000000     -1.9959813    0.032084625  -0.0085642487   0.0041097440     0.99864404
      1.0000000     -1.9959855    0.032051477  -0.0095905797   0.0041054972     0.99864545
      1.0000000     -1.9959793    0.032100797  -0.0087854188   0.0041156921     0.99864271
      1.0000000     -1.9959814    0.032084164  -0.0081549587   0.0041124754     0.99864360
      1.0000000     -1.9959773    0.032116902  -0.0074819401   0.0041185252     0.99864190
      1.0000000     -1.9959773    0.032116715  -0.0085041237   0.0041163376     0.99864227
      1.0000000     -1.9959815    0.032083706  -0.0095252317   0.0041121059     0.99864367
      1.0000000     -1.9959774    0.032116344  -0.0093585391   0.0041150566     0.99864249
      1.0000000     -1.9959815    0.032083403  -0.0083211716   0.0041108350     0.99864388
      1.0000000     -1.9959733    0.032148695  -0.0080087269   0.0041127487     0.99864220
      1.0000000     -1.9959774    0.032115789  -0.0090261538   0.0041085380     0.99864359
      1.0000000     -1.9959775    0.032115605   -0.010040471   0.0041063741     0.99864395
      1.0000000     -1.9959754    0.032131731   -0.010860798   0.0041052325     0.99864381
      1.0000000     -1.9959796    0.032098943  -0.0098271984   0.0041010425     0.99864519
      1.0000000     -1.9959796    0.032098777  -0.0088248212   0.0041019516     0.99864505
      1.0000000     -1.9959796    0.032098611  -0.0094086735   0.0040998032     0.99864541
      1.0000000     -1.9959837    0.032065956  -0.0083797146   0.0040956314     0.99864679
      1.0000000     -1.9959817    0.032082052  -0.0080514257   0.0040975561     0.99864613
      1.0000000     -1.9959817    0.032081903  -0.0090595117   0.0040954187     0.99864649
      1.0000000     -1.9959858    0.032049365   -0.010066565   0.0040912642     0.99864787
      1.0000000     -1.9959898    0.032016893   -0.011071574   0.0040871180     0.99864924
      1.0000000     -1.9959878    0.032032973   -0.011545639   0.0040860064     0.99864909
      1.0000000     -1.9959919    0.032000583   -0.010520770   0.0040818740     0.99865046
      1.0000000     -1.9959960    0.031968259  -0.0094979757   0.0040777499     0.99865182
      1.0000000     -1.9960000    0.031936000  -0.0084772497   0.0040736341     0.99865319
      1.0000000     -1.9959919    0.032000388  -0.0074626263   0.0040755546     0.99865152
      1.0000000     -1.9959960    0.031968161  -0.0064460141   0.0040714494     0.99865288
      1.0000000     -1.9959879    0.032032387  -0.0057731855   0.0040733682     0.99865121
      1.0000000     -1.9959899    0.032016241  -0.0049712991   0.0040702751     0.99865206
      1.0000000     -1.9959859    0.032048225  -0.0058294769   0.0040762154     0.99865040
      1.0000000     -1.9959859    0.032048112  -0.0048542714   0.0040771348     0.99865025
      1.0000000     -1.9959859    0.032047999  -0.0048975904   0.0040750458     0.99865060
      1.0000000     -1.9959900    0.032015919  -0.0038896690   0.0040709658     0.99865196
      1.0000000     -1.9959920    0.031999871  -0.0028847695   0.0040708912     0.99865230
      1.0000000     -1.9959860    0.032047663  -0.0027212212   0.0040777967     0.99865015
      1.0000000     -1.9959900    0.032015680  -0.0037185000   0.0040737262     0.99865150
